行政區,路名,段號及其他註明,經度,緯度,導航頁面
松山區,民權東路,三段156號(公車民權敦化路口站),121.545881,25.0617954,"https://www.google.com.tw/maps/dir//25.0617954,121.545881"
松山區,民權東路,三段102號前,121.551141,25.061186,"https://www.google.com.tw/maps/dir//25.061186,121.551141"
松山區,民權東路,三段156號(公車民權敦化路口站),121.54771,25.06188,"https://www.google.com.tw/maps/dir//25.06188,121.54771"
松山區,民權東路,三段106巷(對面公車站),121.549429,25.0518503,"https://www.google.com.tw/maps/dir//25.0518503,121.549429"
松山區,民生東路,四段(富錦公園前),121.550216,25.0518059,"https://www.google.com.tw/maps/dir//25.0518059,121.550216"
松山區,復興北路,301號(公車復興民生東路口站),121.560623,25.0513859,"https://www.google.com.tw/maps/dir//25.0513859,121.560623"
松山區,三民路,108之2號前,121.56361,25.0575,"https://www.google.com.tw/maps/dir//25.0575,121.56361"
松山區,三民路,140號前,121.56306,25.060833,"https://www.google.com.tw/maps/dir//25.060833,121.56306"
松山區,民生東路,5段25號左側前,121.55639,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.55639"
松山區,民生東路,5段40號前,121.5575,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.5575"
松山區,民生東路,5段82號右側前,121.55917,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.55917"
松山區,民生東路,5段120號右側前,121.56111,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.56111"
松山區,三民路,113巷口,121.559769,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.559769"
松山區,民生東路,5段186號前,121.56361,25.058333,"https://www.google.com.tw/maps/dir//25.058333,121.56361"
松山區,民生東路,5段188號前,121.56389,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.56389"
松山區,民生東路,5段206-2號前,121.565,25.058889,"https://www.google.com.tw/maps/dir//25.058889,121.565"
松山區,民生東路,5段163之1號左側前,121.56517,25.058889,"https://www.google.com.tw/maps/dir//25.058889,121.56517"
松山區,民權東路,5段10號,121.563599,25.062786,"https://www.google.com.tw/maps/dir//25.062786,121.563599"
松山區,民生東路,5段180號前,121.56833,25.058539,"https://www.google.com.tw/maps/dir//25.058539,121.56833"
松山區,民生東路,5段2號左側前,121.55528,25.058611,"https://www.google.com.tw/maps/dir//25.058611,121.55528"
松山區,民權東路,4段200號左側公車站前,121.56111,25.0625,"https://www.google.com.tw/maps/dir//25.0625,121.56111"
松山區,民權東路,4段200號右側前,121.56278,25.062778,"https://www.google.com.tw/maps/dir//25.062778,121.56278"
松山區,民權東路,5段1號右側公車站前,121.56333,25.063056,"https://www.google.com.tw/maps/dir//25.063056,121.56333"
松山區,民權東路,4段123號左側公車站前,121.56,25.0625,"https://www.google.com.tw/maps/dir//25.0625,121.56"
松山區,民權東路,4段100號左側公車站前,121.5553,25.061944,"https://www.google.com.tw/maps/dir//25.061944,121.5553"
松山區,光復北路,167號左側過巷口前,121.55528,25.057222,"https://www.google.com.tw/maps/dir//25.057222,121.55528"
松山區,延壽街,401號左側前,121.55722,25.056389,"https://www.google.com.tw/maps/dir//25.056389,121.55722"
松山區,塔悠路,89號前,121.56972,25.052222,"https://www.google.com.tw/maps/dir//25.052222,121.56972"
松山區,塔悠路,157號左側公車站前,121.56972,25.054722,"https://www.google.com.tw/maps/dir//25.054722,121.56972"
松山區,撫遠街,234號前,121.56806,25.059444,"https://www.google.com.tw/maps/dir//25.059444,121.56806"
松山區,撫遠街,348號右側過巷口公車站前,121.56639,25.062222,"https://www.google.com.tw/maps/dir//25.062222,121.56639"
松山區,民權東路,4段100號右側前,121.556783,25.061968,"https://www.google.com.tw/maps/dir//25.061968,121.556783"
松山區,民權東路,4段與新中街口,121.560178,25.0625,"https://www.google.com.tw/maps/dir//25.0625,121.560178"
松山區,民生東路,5段81號左側公車站前,121.553223,25.0584051,"https://www.google.com.tw/maps/dir//25.0584051,121.553223"
松山區,民生東路,5段165號右側社區門口前,121.559402,25.0588704,"https://www.google.com.tw/maps/dir//25.0588704,121.559402"
松山區,民生東路,5段165號前,121.561935,25.0592944,"https://www.google.com.tw/maps/dir//25.0592944,121.561935"
松山區,民生東路,5段191號左側前(郵局),121.55628,25.0545507,"https://www.google.com.tw/maps/dir//25.0545507,121.55628"
松山區,民生東路,5段280號右側公園門口前(新東公園),121.565966,25.0589699,"https://www.google.com.tw/maps/dir//25.0589699,121.565966"
松山區,塔悠路,217號前(5號水門),121.569048,25.0590256,"https://www.google.com.tw/maps/dir//25.0590256,121.569048"
松山區,民權東路,5段35號前(自來水加壓站前),121.56445,25.0635393,"https://www.google.com.tw/maps/dir//25.0635393,121.56445"
松山區,民權東路,5段41號前(靠近撫遠公園),121.565022,25.0637162,"https://www.google.com.tw/maps/dir//25.0637162,121.565022"
松山區,民權東路,5段臨94號(分隊後方),121.564953,25.0632185,"https://www.google.com.tw/maps/dir//25.0632185,121.564953"
松山區,民生東路,5段163號前(寶雅前),121.560714,25.0593199,"https://www.google.com.tw/maps/dir//25.0593199,121.560714"
松山區,民生東路,5段158號前(靠近星巴克),121.56066,25.0585858,"https://www.google.com.tw/maps/dir//25.0585858,121.56066"
松山區,民權東路,5段臨94號（分隊後方）,121.565226,25.063205,"https://www.google.com.tw/maps/dir//25.063205,121.565226"
松山區,光復北路,(富錦街軍營門口前),121.554469,25.0618286,"https://www.google.com.tw/maps/dir//25.0618286,121.554469"
松山區,民權東路,4段100號(公車站前),121.555829,25.0620141,"https://www.google.com.tw/maps/dir//25.0620141,121.555829"
松山區,民權東路,4段100號(民權公園口),121.565032,25.0637162,"https://www.google.com.tw/maps/dir//25.0637162,121.565032"
松山區,民權東路,5段41號(自來水加壓站),121.567439,25.0635793,"https://www.google.com.tw/maps/dir//25.0635793,121.567439"
松山區,民權東路,5段90號(分隊後方),121.566936,25.0635084,"https://www.google.com.tw/maps/dir//25.0635084,121.566936"
松山區,民權東路,5段41號(撫遠公園),121.566936,25.0635084,"https://www.google.com.tw/maps/dir//25.0635084,121.566936"
松山區,民權東路,5段41-1號(塔悠路上微笑單車),121.567964,25.064678,"https://www.google.com.tw/maps/dir//25.064678,121.567964"
松山區,民權東路,5段41-1號(塔悠路口),121.568122,25.063785,"https://www.google.com.tw/maps/dir//25.063785,121.568122"
松山區,民權東路,5段41-1號(6號水門對門),121.567902,25.06501,"https://www.google.com.tw/maps/dir//25.06501,121.567902"
士林區,延平北路,五段1巷口,121.511188,25.078936,"https://www.google.com.tw/maps/dir//25.078936,121.511188"
士林區,重慶北路,四段60號,121.513168,25.081529,"https://www.google.com.tw/maps/dir//25.081529,121.513168"
士林區,環河北路,三段與海光公園交叉口,121.507463,25.082431,"https://www.google.com.tw/maps/dir//25.082431,121.507463"
士林區,環河北路,三段95號前左側樓梯下,121.507021,25.0835808,"https://www.google.com.tw/maps/dir//25.0835808,121.507021"
士林區,環河北路,與葫蘆街街口,121.507501,25.082586,"https://www.google.com.tw/maps/dir//25.082586,121.507501"
士林區,環河北路,三段與延平北路五段285巷口,121.506817,25.083886,"https://www.google.com.tw/maps/dir//25.083886,121.506817"
士林區,重慶北路,四段146號,121.512409,25.083578,"https://www.google.com.tw/maps/dir//25.083578,121.512409"
士林區,重慶北路,四段138號,121.512368,25.0835017,"https://www.google.com.tw/maps/dir//25.0835017,121.512368"
士林區,延平北路,五段2之一號(福德綠地前右邊4公尺),121.511467,25.0788883,"https://www.google.com.tw/maps/dir//25.0788883,121.511467"
士林區,重慶北路,四段78號,121.513039,25.082147,"https://www.google.com.tw/maps/dir//25.082147,121.513039"
士林區,重慶北路,四段74號,121.512991,25.081878,"https://www.google.com.tw/maps/dir//25.081878,121.512991"
士林區,延平北路,六段308號(社子國小大門左對面公車亭旁),121.502947,25.089556,"https://www.google.com.tw/maps/dir//25.089556,121.502947"
士林區,延平北路,9段底島頭公園路燈196號右旁約20公尺處,121.466454,25.109766,"https://www.google.com.tw/maps/dir//25.109766,121.466454"
士林區,延平北路,七段250號福安國中(左側公車亭左旁),121.488801,25.102074,"https://www.google.com.tw/maps/dir//25.102074,121.488801"
士林區,延平北路,9段底島頭公園路燈197號右旁,121.466894,25.109968,"https://www.google.com.tw/maps/dir//25.109968,121.466894"
士林區,延平北路,延平北路七段250號福安國中(右側公車亭左旁),121.487286,25.103342,"https://www.google.com.tw/maps/dir//25.103342,121.487286"
士林區,延平北路,9段底島頭公園路燈193號右旁,121.466267,25.109023,"https://www.google.com.tw/maps/dir//25.109023,121.466267"
士林區,延平北路,六段308號(社子國小大門右對面約60公尺處公車亭旁),121.502829,25.08963,"https://www.google.com.tw/maps/dir//25.08963,121.502829"
士林區,延平北路,七段250號福安國中大門(右前),121.487919,25.102825,"https://www.google.com.tw/maps/dir//25.102825,121.487919"
士林區,中山北路,六段392號 (一),121.526778,25.112999,"https://www.google.com.tw/maps/dir//25.112999,121.526778"
士林區,中山北路,六段415號(蘭興2號公園一),121.526694,25.113341,"https://www.google.com.tw/maps/dir//25.113341,121.526694"
士林區,中山北路,六段417號,121.526575,25.113107,"https://www.google.com.tw/maps/dir//25.113107,121.526575"
士林區,中山北路,七段27號,121.530602,25.119244,"https://www.google.com.tw/maps/dir//25.119244,121.530602"
士林區,中山北路,六段424號（賴厝公車站）,121.527094,25.11363,"https://www.google.com.tw/maps/dir//25.11363,121.527094"
士林區,忠誠路,190號前 (法院一),121.532758,25.112524,"https://www.google.com.tw/maps/dir//25.112524,121.532758"
士林區,士東路,180號前（台電二）,121.532758,25.112525,"https://www.google.com.tw/maps/dir//25.112525,121.532758"
士林區,士東路,190號(法院正門200巷)(一),121.5336,25.111953,"https://www.google.com.tw/maps/dir//25.111953,121.5336"
士林區,士東路,180號(台電)對面 (一),121.532788,25.112732,"https://www.google.com.tw/maps/dir//25.112732,121.532788"
士林區,中山北路,七段141巷43號 (下方公園旁一),121.530194,25.124294,"https://www.google.com.tw/maps/dir//25.124294,121.530194"
士林區,中山北路,七段141巷43號 (體惠幼稚園旁一),121.530527,25.124852,"https://www.google.com.tw/maps/dir//25.124852,121.530527"
士林區,忠誠路,天母棒球場士東路忠誠路交口,121.531748,25.112652,"https://www.google.com.tw/maps/dir//25.112652,121.531748"
士林區,士東路,180號(台電一),121.532435,25.112673,"https://www.google.com.tw/maps/dir//25.112673,121.532435"
士林區,士東路,180號(台電二),121.532379,25.112443,"https://www.google.com.tw/maps/dir//25.112443,121.532379"
士林區,士東路,180號對面,121.532117,25.112619,"https://www.google.com.tw/maps/dir//25.112619,121.532117"
士林區,士東路,200巷21號對面(法院後門)(二),121.53369,25.111771,"https://www.google.com.tw/maps/dir//25.111771,121.53369"
士林區,忠誠路,二段104號對面,121.531615,25.112977,"https://www.google.com.tw/maps/dir//25.112977,121.531615"
士林區,忠誠路,二段154巷對面,121.532954,25.114747,"https://www.google.com.tw/maps/dir//25.114747,121.532954"
士林區,忠誠路,二段166巷對面,121.533314,25.11518,"https://www.google.com.tw/maps/dir//25.11518,121.533314"
士林區,中山北路,7段175號,121.53257,25.12452,"https://www.google.com.tw/maps/dir//25.12452,121.53257"
士林區,中山北路,七段141巷43號 (下方公園對面),121.530243,25.124275,"https://www.google.com.tw/maps/dir//25.124275,121.530243"
士林區,中山北路,七段141巷43號 (天母公園牌樓對面),121.530584,25.124834,"https://www.google.com.tw/maps/dir//25.124834,121.530584"
士林區,中山北路,七段41-1號,121.530791,25.119744,"https://www.google.com.tw/maps/dir//25.119744,121.530791"
士林區,中山北路,六段785號(日本學校)(一),121.529841,25.118191,"https://www.google.com.tw/maps/dir//25.118191,121.529841"
士林區,中山北路,六段785號(日本學校)(二),121.529773,25.118269,"https://www.google.com.tw/maps/dir//25.118269,121.529773"
士林區,中山北路,7段232巷1弄口（天母古道口一）,121.533613,25.127568,"https://www.google.com.tw/maps/dir//25.127568,121.533613"
士林區,天母西路,46之3號,121.525218,25.118442,"https://www.google.com.tw/maps/dir//25.118442,121.525218"
士林區,中山北路,6段765號 (一),121.52802,25.115805,"https://www.google.com.tw/maps/dir//25.115805,121.52802"
士林區,中山北路,七段171號（天母公車站）,121.53247,25.12424,"https://www.google.com.tw/maps/dir//25.12424,121.53247"
士林區,忠誠路,二段170號對面 (四),121.533636,25.115594,"https://www.google.com.tw/maps/dir//25.115594,121.533636"
士林區,中山北路,七段123號前,121.531881,25.122737,"https://www.google.com.tw/maps/dir//25.122737,121.531881"
士林區,忠誠路,二段27號 (蘭雅國中一),121.530703,25.110009,"https://www.google.com.tw/maps/dir//25.110009,121.530703"
士林區,中山北路,六段763巷口,121.527911,25.115575,"https://www.google.com.tw/maps/dir//25.115575,121.527911"
士林區,中山北路,7段232巷1弄口（天母古道口二）,121.533389,25.127829,"https://www.google.com.tw/maps/dir//25.127829,121.533389"
士林區,忠誠路,二段27號 (蘭雅國中二),121.530635,25.109634,"https://www.google.com.tw/maps/dir//25.109634,121.530635"
士林區,忠誠路,二段178巷對面,121.534003,25.116052,"https://www.google.com.tw/maps/dir//25.116052,121.534003"
士林區,忠誠路,二段207巷口,121.534217,25.116393,"https://www.google.com.tw/maps/dir//25.116393,121.534217"
士林區,忠誠路,蘭雅公園公車站牌前,121.530364,25.109479,"https://www.google.com.tw/maps/dir//25.109479,121.530364"
士林區,中山北路五段,6號圓山保齡球館停車入口南側,121.525469,25.0823123,"https://www.google.com.tw/maps/dir//25.0823123,121.525469"
士林區,中正路,235巷口旁,121.525939,25.0952777,"https://www.google.com.tw/maps/dir//25.0952777,121.525939"
士林區,中正路,229號前,121.523949,25.095228,"https://www.google.com.tw/maps/dir//25.095228,121.523949"
士林區,中山北路,五段6號圓山保齡球館停車入口北側,121.525469,25.0823124,"https://www.google.com.tw/maps/dir//25.0823124,121.525469"
士林區,中山北路,五段6號圓山保齡球館停車出口南側,121.525469,25.0823125,"https://www.google.com.tw/maps/dir//25.0823125,121.525469"
士林區,中山北路,五段單號銘傳大學公車站北側,121.527032,25.088027,"https://www.google.com.tw/maps/dir//25.088027,121.527032"
士林區,中山北路,五段190巷對面,121.525494,25.087944,"https://www.google.com.tw/maps/dir//25.087944,121.525494"
士林區,中山北路,五段單號文林路口捷運橋下,121.525598,25.086125,"https://www.google.com.tw/maps/dir//25.086125,121.525598"
